IC,Method,MSE,RMSE,R2
"[np.float64(1.9932209353619985), np.float64(0.2611721343883162)]",Hybrid,0.0012553991982713342,0.03543161297868521,0.9938080310821533
"[np.float64(1.9932209353619985), np.float64(0.2611721343883162)]",RC(ESN),2.986885383996754e-08,0.00017282607974483346,0.9999998033030999
"[np.float64(-1.6622668614284826), np.float64(2.1443909174786793)]",RNN,0.00511245708912611,0.07150144816104154,0.9815266728401184
"[np.float64(-1.6622668614284826), np.float64(2.1443909174786793)]",Transfer,0.002529800869524479,0.05029712585749288,0.9917944073677063
"[np.float64(-1.6622668614284826), np.float64(2.1443909174786793)]",MAML,0.005862087942659855,0.07656427327846752,0.9773428440093994
"[np.float64(-1.6622668614284826), np.float64(2.1443909174786793)]",PINN,0.005890314932912588,0.07674838716815219,0.9765767455101013
"[np.float64(-1.6622668614284826), np.float64(2.1443909174786793)]",Hybrid,0.0030830882024019957,0.05552556350368716,0.9896578788757324
"[np.float64(-1.6622668614284826), np.float64(2.1443909174786793)]",RC(ESN),5.94911562762335e-07,0.0007713051035500381,0.9999968617044782
"[np.float64(0.21043849408961046), np.float64(-2.2912073435288005)]",RNN,0.004126783460378647,0.06424004561314264,0.9835731983184814
"[np.float64(0.21043849408961046), np.float64(-2.2912073435288005)]",Transfer,0.0019027399830520153,0.04362040787351736,0.9930369853973389
"[np.float64(0.21043849408961046), np.float64(-2.2912073435288005)]",MAML,0.004389832727611065,0.06625581278356689,0.9812954068183899
"[np.float64(0.21043849408961046), np.float64(-2.2912073435288005)]",PINN,0.004659609403461218,0.06826133168537821,0.9796297550201416
"[np.float64(0.21043849408961046), np.float64(-2.2912073435288005)]",Hybrid,0.0023572880309075117,0.04855191068235638,0.9911136627197266
"[np.float64(0.21043849408961046), np.float64(-2.2912073435288005)]",RC(ESN),2.6382291162678925e-07,0.0005136369453483552,0.9999984796998562
"[np.float64(0.12438419981006454), np.float64(0.7007127025716242)]",RNN,0.0005000513046979904,0.022361826953493546,0.9911261200904846
"[np.float64(0.12438419981006454), np.float64(0.7007127025716242)]",Transfer,0.0008055377984419465,0.028381997788068877,0.9845166206359863
"[np.float64(0.12438419981006454), np.float64(0.7007127025716242)]",MAML,0.0010092004667967558,0.031767915682284785,0.9806559681892395
